Date,Open,High,Low,Close,Adj Close,Volume
2004-05-11,10180.000000,10320.000000,9980.000000,10020.000000,7264.835449,52660000
2004-05-12,10300.000000,10600.000000,10220.000000,10500.000000,7612.849121,45270000
2004-05-13,10400.000000,10500.000000,10140.000000,10140.000000,7351.834473,38605000
2004-05-14,10220.000000,10320.000000,9710.000000,9830.000000,7127.075195,53855000
2004-05-17,9760.000000,9840.000000,9160.000000,9160.000000,6641.303711,54650000
2004-05-18,9010.000000,9560.000000,8960.000000,9470.000000,6866.062012,54350000
2004-05-19,9580.000000,10120.000000,9570.000000,10000.000000,7250.330078,41465000
2004-05-20,9920.000000,10180.000000,9740.000000,9890.000000,7170.575684,41540000
2004-05-21,9990.000000,10040.000000,9870.000000,10040.000000,7279.332031,22495000
2004-05-24,10280.000000,10300.000000,10120.000000,10220.000000,7409.837402,19995000
2004-05-25,10040.000000,10060.000000,9830.000000,9840.000000,7134.327148,27125000
2004-05-26,9840.000000,9840.000000,9840.000000,9840.000000,7134.327148,0
2004-05-27,10220.000000,10260.000000,10100.000000,10120.000000,7337.333008,28035000
2004-05-28,10320.000000,10400.000000,10200.000000,10400.000000,7540.344238,25515000
2004-05-31,10340.000000,10360.000000,9990.000000,10120.000000,7337.333008,23875000
2004-06-01,10160.000000,10340.000000,10120.000000,10300.000000,7467.842285,15500000
2004-06-02,10200.000000,10220.000000,9980.000000,10040.000000,7279.332031,25795000
2004-06-03,10060.000000,10140.000000,9470.000000,9470.000000,6866.062012,51000000
2004-06-04,9500.000000,9630.000000,9340.000000,9620.000000,6974.818848,33960000
2004-06-07,9840.000000,9940.000000,9770.000000,9920.000000,7192.329102,28310000
2004-06-08,10100.000000,10140.000000,9920.000000,9960.000000,7221.329590,20680000
2004-06-09,10080.000000,10100.000000,9610.000000,9660.000000,7003.820801,28850000
2004-06-10,9500.000000,9580.000000,9300.000000,9360.000000,6786.310547,55930000
2004-06-11,9360.000000,9370.000000,8660.000000,8730.000000,6329.538574,72110000
2004-06-14,8600.000000,8880.000000,8530.000000,8570.000000,6213.535156,46480000
2004-06-15,8600.000000,8770.000000,8420.000000,8770.000000,6358.537598,39720000
2004-06-16,8800.000000,9030.000000,8690.000000,8720.000000,6322.288574,37445000
2004-06-17,8790.000000,8840.000000,8580.000000,8840.000000,6409.293457,36855000
2004-06-18,8700.000000,8880.000000,8560.000000,8710.000000,6315.037109,26215000
2004-06-21,8800.000000,8980.000000,8740.000000,8920.000000,6467.295898,30140000
2004-06-22,8840.000000,8890.000000,8710.000000,8880.000000,6438.294434,21445000
2004-06-23,9000.000000,9080.000000,8870.000000,8980.000000,6510.796875,28555000
2004-06-24,9240.000000,9450.000000,9180.000000,9390.000000,6808.060059,36185000
2004-06-25,9490.000000,9660.000000,9430.000000,9640.000000,6989.317871,30360000
2004-06-28,9600.000000,9600.000000,9290.000000,9360.000000,6786.310547,26850000
2004-06-29,9200.000000,9470.000000,9160.000000,9420.000000,6829.810547,23050000
2004-06-30,9490.000000,9590.000000,9390.000000,9540.000000,6916.812988,25990000
2004-07-01,9520.000000,9550.000000,9290.000000,9300.000000,6742.808105,25615000
2004-07-02,9100.000000,9100.000000,8820.000000,8880.000000,6438.294434,35895000
2004-07-05,8880.000000,8930.000000,8670.000000,8860.000000,6423.793945,27500000
2004-07-06,8730.000000,8930.000000,8730.000000,8820.000000,6394.790527,22855000
2004-07-07,8500.000000,8740.000000,8400.000000,8740.000000,6336.790039,37500000
2004-07-08,8540.000000,8640.000000,8390.000000,8400.000000,6090.276367,55340000
2004-07-09,8360.000000,8510.000000,8350.000000,8480.000000,6148.279297,38780000
2004-07-12,8520.000000,8590.000000,8440.000000,8460.000000,6133.779785,33385000
2004-07-13,8530.000000,8670.000000,8440.000000,8670.000000,6286.036621,25770000
2004-07-14,8590.000000,8650.000000,8330.000000,8360.000000,6061.277344,30450000
2004-07-15,8320.000000,8380.000000,7990.000000,8170.000000,5923.521484,57275000
2004-07-16,8080.000000,8460.000000,7990.000000,8460.000000,6133.779785,48085000
2004-07-19,8300.000000,8550.000000,8280.000000,8530.000000,6184.532715,24125000
2004-07-20,8380.000000,8460.000000,8340.000000,8340.000000,6046.776367,20245000
2004-07-21,8530.000000,8630.000000,8500.000000,8590.000000,6228.034180,23740000
2004-07-22,8350.000000,8370.000000,8270.000000,8350.000000,6054.025879,31100000
2004-07-23,8340.000000,8430.000000,8310.000000,8360.000000,6061.277344,19550000
2004-07-26,8200.000000,8410.000000,8200.000000,8360.000000,6061.277344,16385000
2004-07-27,8280.000000,8420.000000,8200.000000,8400.000000,6090.276367,20840000
2004-07-28,8540.000000,8590.000000,8420.000000,8460.000000,6133.779785,23450000
2004-07-29,8310.000000,8360.000000,8200.000000,8220.000000,5959.771484,17945000
2004-07-30,8330.000000,8390.000000,8280.000000,8340.000000,6046.776367,19500000
2004-08-02,8350.000000,8350.000000,8160.000000,8160.000000,5916.270508,22380000
2004-08-03,8200.000000,8300.000000,8180.000000,8260.000000,5988.773438,14365000
2004-08-04,8110.000000,8260.000000,8060.000000,8260.000000,5988.773438,18795000
2004-08-05,8260.000000,8470.000000,8210.000000,8460.000000,6133.779785,21590000
2004-08-06,8300.000000,8520.000000,8280.000000,8390.000000,6083.027832,17920000
2004-08-09,8160.000000,8380.000000,8160.000000,8380.000000,6075.777832,25340000
2004-08-10,8340.000000,8510.000000,8330.000000,8480.000000,6148.279297,18820000
2004-08-11,8560.000000,8610.000000,8510.000000,8510.000000,6170.031250,18415000
2004-08-12,8460.000000,8620.000000,8430.000000,8620.000000,6249.785156,28485000
2004-08-13,8620.000000,8800.000000,8520.000000,8760.000000,6351.288086,24825000
2004-08-16,8720.000000,8760.000000,8530.000000,8600.000000,6235.284180,18070000
2004-08-17,8700.000000,8720.000000,8510.000000,8510.000000,6170.031250,14355000
2004-08-18,8590.000000,8640.000000,8450.000000,8600.000000,6235.284180,20750000
2004-08-19,8690.000000,8840.000000,8680.000000,8830.000000,6402.041504,27970000
2004-08-20,8790.000000,8790.000000,8670.000000,8680.000000,6293.285645,16310000
2004-08-23,8740.000000,8790.000000,8620.000000,8760.000000,6351.288086,21770000
2004-08-24,8780.000000,8940.000000,8690.000000,8900.000000,6452.793945,20250000
2004-08-25,8920.000000,9060.000000,8860.000000,9020.000000,6539.798340,22865000
2004-08-26,9100.000000,9180.000000,9070.000000,9120.000000,6612.301758,24855000
2004-08-27,9120.000000,9200.000000,9080.000000,9170.000000,6648.551758,20145000
2004-08-30,9170.000000,9250.000000,9110.000000,9160.000000,6641.303711,12080000
2004-08-31,9020.000000,9080.000000,8930.000000,9020.000000,6539.798340,23415000
2004-09-01,9020.000000,9140.000000,8950.000000,9060.000000,6568.799805,18865000
2004-09-02,9040.000000,9120.000000,8960.000000,9040.000000,6554.297852,17605000
2004-09-03,8920.000000,8960.000000,8730.000000,8730.000000,6329.538574,32385000
2004-09-06,8700.000000,8730.000000,8570.000000,8670.000000,6286.036621,23680000
2004-09-07,8680.000000,8740.000000,8640.000000,8680.000000,6293.285645,13220000
2004-09-08,8680.000000,8800.000000,8670.000000,8670.000000,6286.036621,17265000
2004-09-09,8670.000000,8800.000000,8620.000000,8780.000000,6365.791504,32100000
2004-09-10,8840.000000,9190.000000,8760.000000,9150.000000,6634.053223,43785000
2004-09-13,9270.000000,9500.000000,9240.000000,9500.000000,6887.812012,39665000
2004-09-14,9740.000000,9760.000000,9620.000000,9670.000000,7011.069824,40560000
2004-09-15,9550.000000,9700.000000,9540.000000,9560.000000,6931.314941,24865000
2004-09-16,9420.000000,9720.000000,9380.000000,9600.000000,6960.317383,29380000
2004-09-17,9600.000000,9640.000000,9370.000000,9390.000000,6808.060059,34445000
2004-09-20,9370.000000,9530.000000,9340.000000,9380.000000,6800.810547,23480000
2004-09-21,9460.000000,9490.000000,9380.000000,9480.000000,6873.311035,17715000
2004-09-22,9500.000000,9580.000000,9250.000000,9250.000000,6706.555664,19635000
2004-09-23,9160.000000,9200.000000,9090.000000,9200.000000,6670.303223,23755000
2004-09-24,9120.000000,9230.000000,9080.000000,9180.000000,6655.802734,17320000
2004-09-27,9180.000000,9180.000000,9180.000000,9180.000000,6655.802734,0
2004-09-28,9180.000000,9180.000000,9180.000000,9180.000000,6655.802734,0
2004-09-29,9180.000000,9180.000000,9180.000000,9180.000000,6655.802734,0
2004-09-30,9060.000000,9180.000000,9060.000000,9160.000000,6641.303711,26600000
2004-10-01,9160.000000,9270.000000,9120.000000,9220.000000,6684.804199,26530000
2004-10-04,9420.000000,9800.000000,9420.000000,9800.000000,7105.323730,31830000
2004-10-05,9860.000000,9860.000000,9680.000000,9760.000000,7076.322266,23165000
2004-10-06,9790.000000,10020.000000,9700.000000,9890.000000,7170.575684,36150000
2004-10-07,9820.000000,9890.000000,9640.000000,9760.000000,7076.322266,18145000
2004-10-08,9660.000000,9750.000000,9490.000000,9530.000000,6909.566406,41800000
2004-10-11,9410.000000,9450.000000,9310.000000,9330.000000,6764.561523,38415000
2004-10-12,9280.000000,9280.000000,8920.000000,8920.000000,6467.295898,53085000
2004-10-13,8940.000000,9020.000000,8930.000000,8980.000000,6510.796875,36390000
2004-10-14,8960.000000,8960.000000,8740.000000,8880.000000,6438.294434,50850000
2004-10-15,8820.000000,8930.000000,8730.000000,8740.000000,6336.790039,64695000
2004-10-18,8640.000000,8720.000000,8560.000000,8650.000000,6271.535156,37125000
2004-10-19,8800.000000,8870.000000,8720.000000,8770.000000,6358.537598,26410000
2004-10-20,8620.000000,8780.000000,8550.000000,8570.000000,6213.535156,24915000
2004-10-21,8570.000000,8720.000000,8550.000000,8580.000000,6220.782715,29165000
2004-10-22,8700.000000,8830.000000,8680.000000,8750.000000,6344.040527,23290000
2004-10-25,8660.000000,8660.000000,8490.000000,8560.000000,6206.282227,31530000
2004-10-26,8590.000000,8670.000000,8580.000000,8600.000000,6235.284180,13740000
2004-10-27,8670.000000,8700.000000,8490.000000,8580.000000,6220.782715,26595000
2004-10-28,8820.000000,8850.000000,8680.000000,8790.000000,6373.041016,22675000
2004-10-29,8760.000000,8800.000000,8650.000000,8790.000000,6373.041016,26760000
2004-11-01,8750.000000,8820.000000,8660.000000,8790.000000,6373.041016,11390000
2004-11-02,8720.000000,8860.000000,8720.000000,8800.000000,6380.291504,16450000
2004-11-03,8840.000000,9100.000000,8820.000000,9100.000000,6597.799805,25215000
2004-11-04,9120.000000,9130.000000,8960.000000,8960.000000,6496.295898,30080000
2004-11-05,9040.000000,9080.000000,8990.000000,9050.000000,6561.549316,32055000
2004-11-08,9170.000000,9170.000000,8800.000000,8800.000000,6380.291504,21140000
2004-11-09,8690.000000,8750.000000,8600.000000,8620.000000,6249.785156,26775000
2004-11-10,8640.000000,8780.000000,8640.000000,8780.000000,6365.791504,18300000
2004-11-11,8780.000000,8860.000000,8710.000000,8740.000000,6336.790039,30540000
2004-11-12,8980.000000,9020.000000,8870.000000,8970.000000,6503.547363,22700000
2004-11-15,9060.000000,9200.000000,9050.000000,9130.000000,6619.552734,19030000
2004-11-16,9180.000000,9200.000000,9100.000000,9110.000000,6605.051758,24750000
2004-11-17,9120.000000,9250.000000,9110.000000,9230.000000,6692.056152,21975000
2004-11-18,9300.000000,9390.000000,9200.000000,9270.000000,6721.055176,29425000
2004-11-19,9200.000000,9320.000000,8990.000000,9080.000000,6583.301270,22255000
2004-11-22,8840.000000,8910.000000,8730.000000,8800.000000,6380.291504,34575000
2004-11-23,8900.000000,8910.000000,8760.000000,8820.000000,6394.790527,23210000
2004-11-24,8760.000000,8840.000000,8680.000000,8790.000000,6373.041016,23150000
2004-11-25,8800.000000,8890.000000,8760.000000,8820.000000,6394.790527,22185000
2004-11-26,8770.000000,8920.000000,8630.000000,8660.000000,6278.786621,26750000
2004-11-29,8580.000000,8620.000000,8470.000000,8520.000000,6177.280762,31270000
2004-11-30,8540.000000,8700.000000,8510.000000,8690.000000,6300.536133,30700000
2004-12-01,8570.000000,8610.000000,8490.000000,8580.000000,6220.782715,21670000
2004-12-02,8720.000000,8760.000000,8540.000000,8570.000000,6213.535156,25995000
2004-12-03,8660.000000,8680.000000,8460.000000,8520.000000,6177.280762,34600000
2004-12-06,8500.000000,8500.000000,8360.000000,8360.000000,6061.277344,19665000
2004-12-07,8290.000000,8370.000000,8210.000000,8220.000000,5959.771484,26775000
2004-12-08,8110.000000,8390.000000,8060.000000,8390.000000,6083.027832,27215000
2004-12-09,8340.000000,8410.000000,8200.000000,8260.000000,5988.773438,40085000
2004-12-10,8220.000000,8240.000000,8090.000000,8120.000000,5887.268066,25880000
2004-12-13,8000.000000,8070.000000,7980.000000,8040.000000,5829.264648,24525000
2004-12-14,8040.000000,8270.000000,8040.000000,8250.000000,5981.523438,27680000
2004-12-15,8360.000000,8570.000000,8360.000000,8570.000000,6213.535156,33480000
2004-12-16,8670.000000,8880.000000,8640.000000,8800.000000,6380.291504,43090000
2004-12-17,8820.000000,8890.000000,8710.000000,8880.000000,6438.294434,22510000
2004-12-20,8740.000000,8920.000000,8740.000000,8900.000000,6452.793945,17350000
2004-12-21,8920.000000,8940.000000,8800.000000,8920.000000,6467.295898,14980000
2004-12-22,8970.000000,8990.000000,8840.000000,8850.000000,6416.541016,15735000
2004-12-23,8900.000000,8920.000000,8640.000000,8690.000000,6300.536133,15875000
2004-12-24,8690.000000,8700.000000,8600.000000,8660.000000,6278.786621,15915000
2004-12-27,8660.000000,8750.000000,8630.000000,8750.000000,6344.040527,11770000
2004-12-28,8720.000000,8760.000000,8630.000000,8720.000000,6322.288574,13635000
2004-12-29,8680.000000,8890.000000,8670.000000,8890.000000,6445.542480,17105000
2004-12-30,8860.000000,9020.000000,8860.000000,9010.000000,6532.548340,17265000
2004-12-31,9010.000000,9010.000000,9010.000000,9010.000000,6532.548340,0
2005-01-03,9050.000000,9060.000000,8920.000000,9020.000000,6539.798340,10925000
2005-01-04,9000.000000,9020.000000,8920.000000,8940.000000,6481.797363,14015000
2005-01-05,8800.000000,8860.000000,8730.000000,8860.000000,6423.793945,23365000
2005-01-06,8780.000000,8910.000000,8700.000000,8700.000000,6307.788574,17150000
2005-01-07,8820.000000,8830.000000,8710.000000,8810.000000,6387.541504,13615000
2005-01-10,8840.000000,8840.000000,8750.000000,8760.000000,6351.288086,12505000
2005-01-11,8760.000000,8840.000000,8670.000000,8840.000000,6409.293457,27855000
2005-01-12,8870.000000,8880.000000,8800.000000,8840.000000,6409.293457,14720000
2005-01-13,8840.000000,8940.000000,8820.000000,8880.000000,6438.294434,23695000
2005-01-14,8800.000000,9480.000000,8790.000000,9430.000000,6837.060547,71900000
2005-01-17,9800.000000,9890.000000,9650.000000,9850.000000,7141.577148,61795000
2005-01-18,9800.000000,9810.000000,9690.000000,9720.000000,7047.320313,30240000
2005-01-19,9720.000000,9770.000000,9580.000000,9600.000000,6960.317383,22850000
2005-01-20,9600.000000,9700.000000,9510.000000,9600.000000,6960.317383,19270000
2005-01-21,9500.000000,9720.000000,9500.000000,9720.000000,7047.320313,15030000
2005-01-24,9650.000000,9760.000000,9550.000000,9760.000000,7076.322266,19070000
2005-01-25,9600.000000,9700.000000,9580.000000,9670.000000,7011.069824,18165000
2005-01-26,9700.000000,9870.000000,9690.000000,9810.000000,7112.573242,24885000
2005-01-27,9900.000000,9900.000000,9810.000000,9840.000000,7134.327148,19990000
2005-01-28,9830.000000,9830.000000,9600.000000,9780.000000,7090.824219,14220000
2005-01-31,9760.000000,9900.000000,9680.000000,9900.000000,7177.823730,16465000
2005-02-01,9900.000000,9970.000000,9830.000000,9830.000000,7127.075195,21855000
2005-02-02,9830.000000,9880.000000,9730.000000,9810.000000,7112.573242,19750000
2005-02-03,9720.000000,9940.000000,9720.000000,9920.000000,7192.329102,17445000
2005-02-04,9880.000000,9970.000000,9860.000000,9910.000000,7185.078613,12855000
2005-02-07,10120.000000,10240.000000,10060.000000,10200.000000,7395.336426,33935000
2005-02-08,10200.000000,10200.000000,10200.000000,10200.000000,7395.336426,0
2005-02-09,10200.000000,10200.000000,10200.000000,10200.000000,7395.336426,0
2005-02-10,10200.000000,10200.000000,10200.000000,10200.000000,7395.336426,0
2005-02-11,10100.000000,10180.000000,10020.000000,10120.000000,7337.333008,25885000
2005-02-14,10260.000000,10440.000000,10200.000000,10340.000000,7496.840820,28265000
2005-02-15,10400.000000,10420.000000,10220.000000,10380.000000,7525.840820,26745000
2005-02-16,10440.000000,10620.000000,10360.000000,10400.000000,7540.344238,24010000
2005-02-17,10340.000000,10440.000000,10300.000000,10340.000000,7496.840820,17510000
2005-02-18,10360.000000,10540.000000,10280.000000,10540.000000,7641.847168,18355000
2005-02-21,10600.000000,10640.000000,10480.000000,10560.000000,7656.347168,23430000
2005-02-22,10560.000000,10580.000000,10360.000000,10440.000000,7569.344238,17855000
2005-02-23,10280.000000,10320.000000,10180.000000,10220.000000,7409.837402,19745000
2005-02-24,10200.000000,10400.000000,10140.000000,10380.000000,7525.840820,20985000
2005-02-25,10480.000000,10580.000000,10420.000000,10440.000000,7569.344238,20880000
2005-02-28,10600.000000,10620.000000,10420.000000,10540.000000,7641.847168,27705000
2005-03-01,10540.000000,10540.000000,10540.000000,10540.000000,7641.847168,0
2005-03-02,10500.000000,10560.000000,10340.000000,10340.000000,7496.840820,27425000
2005-03-03,10300.000000,10520.000000,10240.000000,10380.000000,7525.840820,30335000
2005-03-04,10340.000000,10340.000000,10160.000000,10200.000000,7395.336426,24410000
2005-03-07,10300.000000,10300.000000,10000.000000,10140.000000,7351.834473,29515000
2005-03-08,10140.000000,10160.000000,10000.000000,10040.000000,7279.332031,26380000
2005-03-09,9980.000000,10000.000000,9830.000000,10000.000000,7250.330078,24890000
2005-03-10,10060.000000,10160.000000,9990.000000,9990.000000,7243.080566,31630000
2005-03-11,10140.000000,10380.000000,10080.000000,10380.000000,7525.840820,32010000
2005-03-14,10260.000000,10320.000000,10160.000000,10200.000000,7395.336426,20845000
2005-03-15,10240.000000,10280.000000,9980.000000,10040.000000,7279.332031,25030000
2005-03-16,9980.000000,10080.000000,9910.000000,10060.000000,7293.835938,18545000
2005-03-17,9860.000000,9970.000000,9840.000000,9920.000000,7192.329102,20875000
2005-03-18,9860.000000,9960.000000,9860.000000,9900.000000,7177.823730,12750000
2005-03-21,9830.000000,9980.000000,9800.000000,9840.000000,7134.327148,16770000
2005-03-22,9860.000000,10020.000000,9790.000000,9920.000000,7192.329102,15795000
2005-03-23,9860.000000,9990.000000,9830.000000,9970.000000,7228.578125,15920000
2005-03-24,10020.000000,10120.000000,9950.000000,10060.000000,7293.835938,20100000
2005-03-25,10100.000000,10120.000000,10000.000000,10100.000000,7322.833008,10875000
2005-03-28,10200.000000,10220.000000,10140.000000,10200.000000,7395.336426,8980000
2005-03-29,10200.000000,10220.000000,10000.000000,10040.000000,7279.332031,16855000
2005-03-30,9880.000000,9990.000000,9880.000000,9960.000000,7221.329590,18145000
2005-03-31,10120.000000,10140.000000,10020.000000,10040.000000,7279.332031,17335000
2005-04-01,10040.000000,10320.000000,10000.000000,10240.000000,7424.338867,22655000
2005-04-04,10240.000000,10340.000000,10200.000000,10340.000000,7496.840820,17215000
2005-04-05,10340.000000,10340.000000,10340.000000,10340.000000,7496.840820,0
2005-04-06,10360.000000,10400.000000,10200.000000,10360.000000,7511.343262,20505000
2005-04-07,10360.000000,10400.000000,10300.000000,10360.000000,7511.343262,17855000
2005-04-08,10480.000000,10500.000000,10400.000000,10440.000000,7569.344238,13945000
2005-04-11,10440.000000,10440.000000,10320.000000,10340.000000,7496.840820,9565000
2005-04-12,10320.000000,10400.000000,10260.000000,10400.000000,7540.344238,10385000
2005-04-13,10360.000000,10400.000000,10320.000000,10360.000000,7511.343262,10675000
2005-04-14,10260.000000,10280.000000,10040.000000,10040.000000,7279.332031,33175000
2005-04-15,10000.000000,10040.000000,9780.000000,9830.000000,7127.075195,43345000
2005-04-18,9470.000000,9630.000000,9440.000000,9520.000000,6902.315430,43245000
2005-04-19,9540.000000,9600.000000,9480.000000,9480.000000,6873.311035,30145000
2005-04-20,9570.000000,9660.000000,9380.000000,9400.000000,6815.311035,32885000
2005-04-21,9240.000000,9400.000000,9150.000000,9320.000000,6757.307129,29320000
2005-04-22,9500.000000,9520.000000,9340.000000,9340.000000,6771.809082,16725000
2005-04-25,9240.000000,9490.000000,9240.000000,9490.000000,6880.562988,16435000
2005-04-26,9490.000000,9490.000000,9420.000000,9420.000000,6829.810547,9375000
2005-04-27,9260.000000,9340.000000,9220.000000,9280.000000,6728.306641,20590000
2005-04-28,9260.000000,9270.000000,9140.000000,9200.000000,6670.303223,19700000
2005-04-29,9040.000000,9130.000000,8990.000000,9040.000000,6554.297852,29275000
2005-05-02,9120.000000,9160.000000,9000.000000,9110.000000,6605.051758,11845000
2005-05-03,9100.000000,9230.000000,9050.000000,9100.000000,6597.799805,13870000
2005-05-04,9100.000000,9340.000000,9100.000000,9290.000000,6735.557617,17315000
2005-05-05,9290.000000,9290.000000,9290.000000,9290.000000,6735.557617,0
2005-05-06,9330.000000,9510.000000,9330.000000,9480.000000,6873.311035,24680000
2005-05-09,9500.000000,9550.000000,9410.000000,9500.000000,6887.812012,20035000
2005-05-10,9560.000000,9590.000000,9510.000000,9540.000000,6916.812988,10675000
2005-05-11,9500.000000,9510.000000,9430.000000,9440.000000,6844.312988,17300000
2005-05-12,9480.000000,9600.000000,9480.000000,9500.000000,6887.812012,20860000
2005-05-13,9500.000000,9700.000000,9440.000000,9630.000000,6982.069336,20545000
2005-05-16,9700.000000,9800.000000,9680.000000,9760.000000,7076.322266,17350000
2005-05-17,9800.000000,9860.000000,9670.000000,9790.000000,7098.071777,18175000
2005-05-18,9890.000000,9900.000000,9780.000000,9790.000000,7098.071777,17095000
2005-05-19,9860.000000,10020.000000,9850.000000,9970.000000,7228.578125,25435000
2005-05-20,9990.000000,10040.000000,9900.000000,9970.000000,7228.578125,11685000
2005-05-23,9920.000000,9970.000000,9890.000000,9960.000000,7221.329590,8045000
2005-05-24,9930.000000,9970.000000,9860.000000,9900.000000,7177.823730,12750000
2005-05-25,9870.000000,9930.000000,9670.000000,9690.000000,7025.569824,21315000
2005-05-26,9630.000000,9700.000000,9590.000000,9640.000000,6989.317871,13895000
2005-05-27,9800.000000,9860.000000,9730.000000,9800.000000,7105.323730,18775000
2005-05-30,9800.000000,9880.000000,9800.000000,9870.000000,7156.074219,11435000
2005-05-31,9850.000000,9880.000000,9730.000000,9780.000000,7090.824219,22275000
2005-06-01,9670.000000,9790.000000,9660.000000,9780.000000,7090.824219,16545000
2005-06-02,9900.000000,9910.000000,9750.000000,9750.000000,7069.072266,18320000
2005-06-03,9760.000000,9830.000000,9710.000000,9760.000000,7076.322266,17675000
2005-06-06,9760.000000,9760.000000,9760.000000,9760.000000,7076.322266,0
2005-06-07,9680.000000,9700.000000,9600.000000,9610.000000,6967.567383,24125000
2005-06-08,9560.000000,9620.000000,9500.000000,9550.000000,6924.064941,26785000
2005-06-09,9510.000000,9600.000000,9430.000000,9600.000000,6960.317383,37520000
2005-06-10,9600.000000,9890.000000,9540.000000,9830.000000,7127.075195,40645000
2005-06-13,9830.000000,9990.000000,9830.000000,9960.000000,7221.329590,22765000
2005-06-14,9960.000000,10020.000000,9880.000000,9930.000000,7199.578125,19495000
2005-06-15,9930.000000,10000.000000,9890.000000,10000.000000,7250.330078,22460000
2005-06-16,10000.000000,10040.000000,9940.000000,9970.000000,7228.578125,18395000
2005-06-17,9980.000000,9990.000000,9830.000000,9870.000000,7156.074219,23945000
2005-06-20,9870.000000,9880.000000,9790.000000,9810.000000,7112.573242,16605000
2005-06-21,9810.000000,9830.000000,9720.000000,9760.000000,7076.322266,20260000
2005-06-22,9760.000000,9880.000000,9740.000000,9860.000000,7148.826172,19650000
2005-06-23,9860.000000,9980.000000,9840.000000,9960.000000,7221.329590,25990000
2005-06-24,9920.000000,9920.000000,9780.000000,9820.000000,7119.826172,21780000
2005-06-27,9780.000000,9780.000000,9660.000000,9770.000000,7083.573242,28050000
2005-06-28,9770.000000,9810.000000,9710.000000,9790.000000,7098.071777,18530000
2005-06-29,9800.000000,9850.000000,9760.000000,9800.000000,7105.323730,19185000
2005-06-30,9800.000000,9960.000000,9800.000000,9880.000000,7163.325684,19835000
2005-07-01,9880.000000,10020.000000,9860.000000,10020.000000,7264.835449,26555000
2005-07-04,10100.000000,10180.000000,10020.000000,10060.000000,7293.835938,15655000
2005-07-05,10080.000000,10140.000000,10000.000000,10040.000000,7279.332031,9300000
2005-07-06,10060.000000,10140.000000,10060.000000,10080.000000,7308.335449,13455000
2005-07-07,10080.000000,10380.000000,10080.000000,10320.000000,7482.344238,31910000
2005-07-08,10340.000000,10440.000000,10320.000000,10320.000000,7482.344238,19665000
2005-07-11,10500.000000,10700.000000,10500.000000,10660.000000,7728.852051,34585000
2005-07-12,10800.000000,10960.000000,10740.000000,10820.000000,7844.858887,46835000
2005-07-13,10860.000000,10940.000000,10780.000000,10940.000000,7931.863281,25465000
2005-07-14,10980.000000,11020.000000,10940.000000,10940.000000,7931.863281,28885000
2005-07-15,10960.000000,11000.000000,10780.000000,10840.000000,7859.361816,26105000
2005-07-18,10860.000000,11040.000000,10820.000000,10980.000000,7960.862793,21220000
2005-07-19,11000.000000,11240.000000,10980.000000,11220.000000,8134.870117,33785000
2005-07-20,11240.000000,11340.000000,11100.000000,11160.000000,8091.367676,30025000
2005-07-21,11300.000000,11360.000000,11160.000000,11260.000000,8163.874512,26780000
2005-07-22,11180.000000,11200.000000,10920.000000,11040.000000,8004.364746,27575000
2005-07-25,11040.000000,11140.000000,11040.000000,11100.000000,8047.866699,18455000
2005-07-26,11120.000000,11160.000000,10940.000000,11020.000000,7989.865234,20630000
2005-07-27,11040.000000,11180.000000,10960.000000,11020.000000,7989.865234,18430000
2005-07-28,11040.000000,11320.000000,11040.000000,11200.000000,8120.369141,23655000
2005-07-29,11320.000000,11320.000000,11200.000000,11300.000000,8192.875977,17875000
2005-08-01,11320.000000,11380.000000,11220.000000,11380.000000,8250.876953,16470000
2005-08-02,11400.000000,11420.000000,11240.000000,11360.000000,8236.374023,14250000
2005-08-03,11500.000000,11540.000000,11360.000000,11360.000000,8236.374023,23635000
2005-08-04,11360.000000,11380.000000,11200.000000,11320.000000,8207.372070,18370000
2005-08-05,11220.000000,11220.000000,10960.000000,11060.000000,8018.867188,30100000
2005-08-08,11040.000000,11040.000000,10860.000000,11020.000000,7989.865234,18285000
2005-08-09,11020.000000,11060.000000,10900.000000,11000.000000,7975.363281,20325000
2005-08-10,11100.000000,11240.000000,11060.000000,11100.000000,8047.866699,16480000
2005-08-11,11100.000000,11400.000000,11100.000000,11340.000000,8221.874023,19885000
2005-08-12,11380.000000,11580.000000,11380.000000,11560.000000,8381.380859,24480000
2005-08-15,11560.000000,11560.000000,11560.000000,11560.000000,8381.380859,0
2005-08-16,11560.000000,11640.000000,11380.000000,11440.000000,8294.378906,26040000
2005-08-17,11320.000000,11440.000000,11200.000000,11440.000000,8294.378906,20420000
2005-08-18,11440.000000,11460.000000,11060.000000,11100.000000,8047.866699,33515000
2005-08-19,11100.000000,11120.000000,10980.000000,11060.000000,8018.867188,20935000
2005-08-22,11060.000000,11400.000000,11060.000000,11260.000000,8163.874512,19550000
2005-08-23,11280.000000,11380.000000,11200.000000,11240.000000,8149.370117,18770000
2005-08-24,11240.000000,11260.000000,10980.000000,11120.000000,8062.367676,23985000
2005-08-25,11060.000000,11100.000000,10880.000000,11040.000000,8004.364746,24360000
2005-08-26,11040.000000,11120.000000,10980.000000,10980.000000,7960.862793,18915000
2005-08-29,10840.000000,10840.000000,10720.000000,10800.000000,7830.354492,18275000
2005-08-30,10880.000000,10960.000000,10660.000000,10820.000000,7844.858887,14915000
